createDate,hum,snd,temp,light,Occupancy
2023-04-24 20:15:49.736646+0800,53,0,25,53,0
2023-04-24 20:16:25.453646+0800,53,0,25,53,0
2023-04-24 20:17:01.170646+0800,53,0,25,53,0
2023-04-24 20:17:36.887646+0800,53,0,24,53,0
2023-04-24 20:18:12.604646+0800,53,0,24,53,0
2023-04-24 20:18:48.321646+0800,53,0,24,53,0
2023-04-24 20:19:24.038646+0800,53,0,24,53,0
2023-04-24 20:19:59.755646+0800,53,0,24,53,0
2023-04-24 20:20:35.472646+0800,53,0,24,53,0
2023-04-24 20:21:11.189646+0800,53,0,24,53,0
2023-04-24 20:21:46.906646+0800,53,0,24,53,0
2023-04-24 20:22:22.623646+0800,53,0,24,53,0
2023-04-24 20:22:58.340646+0800,53,0,24,53,0
2023-04-24 20:23:34.057646+0800,51,0,24,53,0
2023-04-24 20:24:09.774646+0800,51,0,24,53,0
2023-04-24 20:24:45.491646+0800,51,0,24,53,0
2023-04-24 20:25:21.208646+0800,51,0,24,53,0
2023-04-24 20:25:56.925646+0800,51,0,24,53,0
2023-04-24 20:26:32.642646+0800,51,0,24,53,0
2023-04-24 20:27:08.359646+0800,51,0,24,53,0
2023-04-24 20:27:44.076646+0800,51,0,24,53,0
2023-04-24 20:28:19.793646+0800,51,0,24,53,0
2023-04-24 20:28:55.510646+0800,51,0,24,53,0
2023-04-24 20:29:31.227646+0800,52,0,25,53,0
2023-04-24 20:30:06.944646+0800,52,0,25,53,0
2023-04-24 20:30:42.661646+0800,52,0,25,53,0
2023-04-24 20:31:18.378646+0800,52,0,25,53,0
2023-04-24 20:31:54.095646+0800,52,0,25,53,0
2023-04-24 20:32:29.812646+0800,52,0,25,53,0
2023-04-24 20:33:05.529646+0800,52,0,25,53,0
2023-04-24 20:33:41.246646+0800,50,0,24,7,0
2023-04-24 20:34:16.963646+0800,48,0,25,7,0
2023-04-24 20:34:52.680646+0800,48,0,25,7,0
2023-04-24 20:35:28.397646+0800,48,0,25,7,0
2023-04-24 20:36:04.114646+0800,48,0,25,7,0
2023-04-24 20:36:39.831646+0800,50,0,25,7,0
2023-04-24 20:37:15.548646+0800,50,0,25,7,0
2023-04-24 20:37:51.265646+0800,50,0,25,7,0
2023-04-24 20:38:26.982646+0800,50,0,24,7,0
2023-04-24 20:39:02.699646+0800,50,0,24,7,0
2023-04-24 20:39:38.416646+0800,51,0,24,7,0
2023-04-24 20:40:14.133646+0800,51,0,24,7,0
2023-04-24 20:40:49.850646+0800,51,0,24,7,0
2023-04-24 20:41:25.567646+0800,52,0,24,7,0
2023-04-24 20:42:01.284646+0800,52,0,24,7,0
2023-04-24 20:42:37.001646+0800,53,0,24,7,0
2023-04-24 20:43:12.718646+0800,53,0,24,7,0
2023-04-24 20:43:48.435646+0800,53,0,24,7,0
2023-04-24 20:44:24.152646+0800,53,0,24,7,0
2023-04-24 20:44:59.869646+0800,53,0,24,7,0
2023-04-24 20:45:35.586646+0800,52,0,25,7,0
2023-04-24 20:46:11.303646+0800,52,0,25,7,0
2023-04-24 20:46:47.020646+0800,52,0,25,7,0
2023-04-24 20:47:22.737646+0800,52,0,25,7,0
2023-04-24 20:47:58.454646+0800,52,0,25,7,0
2023-04-24 20:48:34.171646+0800,53,0,25,7,0
2023-04-24 20:49:09.888646+0800,53,0,25,7,0
2023-04-24 20:49:45.605646+0800,53,0,25,7,0
2023-04-24 20:50:21.322646+0800,53,0,25,7,0
2023-04-24 20:50:57.039646+0800,53,0,25,7,0
2023-04-24 20:51:32.756646+0800,53,0,24,7,0
2023-04-24 20:52:08.473646+0800,53,0,24,7,0
2023-04-24 20:52:44.190646+0800,53,0,24,7,0
2023-04-24 20:53:19.907646+0800,53,0,24,7,0
2023-04-24 20:53:55.624646+0800,53,0,24,7,0
2023-04-24 20:54:31.341646+0800,51,0,24,7,0
2023-04-24 20:55:07.058646+0800,51,0,24,7,0
2023-04-24 20:55:42.775646+0800,51,0,24,7,0
2023-04-24 20:56:18.492646+0800,51,0,24,7,0
2023-04-24 20:56:54.209646+0800,51,0,24,7,0
2023-04-24 20:57:29.926646+0800,52,0,25,7,0
2023-04-24 20:58:05.643646+0800,52,0,25,7,0
2023-04-24 20:58:41.360646+0800,52,0,25,7,0
2023-04-24 20:59:17.077646+0800,52,0,25,7,0
2023-04-24 20:59:52.794646+0800,52,0,25,7,0
2023-04-24 21:00:28.511646+0800,52,0,25,7,0
2023-04-24 21:01:04.228646+0800,52,0,25,7,0
2023-04-24 21:01:39.945646+0800,52,0,25,7,0
2023-04-24 21:02:15.662646+0800,52,0,25,7,0
2023-04-24 21:02:51.379646+0800,52,0,25,7,0
2023-04-24 21:03:27.096646+0800,52,0,25,7,0
2023-04-24 21:04:02.813646+0800,54,0,25,7,0
2023-04-24 21:04:38.530646+0800,54,0,25,7,0
2023-04-24 21:05:14.247646+0800,54,0,25,7,0
2023-04-24 21:05:49.964646+0800,54,0,25,7,0
2023-04-24 21:06:25.681646+0800,54,0,25,7,0
2023-04-24 21:07:01.398646+0800,54,0,25,7,0
2023-04-24 21:07:37.115646+0800,54,0,25,7,0
2023-04-24 21:08:12.832646+0800,50,0,24,7,0
2023-04-24 21:08:48.549646+0800,48,0,25,7,0
2023-04-24 21:09:24.266646+0800,48,0,25,7,0
2023-04-24 21:09:59.983646+0800,48,0,25,7,0
2023-04-24 21:10:35.700646+0800,48,0,25,7,0
2023-04-24 21:11:11.417646+0800,50,0,25,7,0
2023-04-24 21:11:47.134646+0800,50,0,25,7,0
2023-04-24 21:12:22.851646+0800,50,0,25,7,0
2023-04-24 21:12:58.568646+0800,50,0,24,7,0
2023-04-24 21:13:34.285646+0800,50,0,24,7,0
2023-04-24 21:14:10.002646+0800,51,0,24,7,0
2023-04-24 21:14:45.719646+0800,51,0,24,7,0
2023-04-24 21:15:21.436646+0800,52,0,24,7,0
2023-04-24 21:15:57.153646+0800,52,0,24,7,0
2023-04-24 21:16:32.870646+0800,52,0,24,7,0
2023-04-24 21:17:08.587646+0800,53,0,24,7,0
2023-04-24 21:17:44.304646+0800,53,0,24,7,0
2023-04-24 21:18:20.021646+0800,53,0,24,7,0
2023-04-24 21:18:55.738646+0800,53,0,24,7,0
2023-04-24 21:19:31.455646+0800,53,0,24,7,0
2023-04-24 21:20:07.172646+0800,52,0,25,7,0
2023-04-24 21:20:42.889646+0800,52,0,25,7,0
2023-04-24 21:21:18.606646+0800,52,0,25,7,0
2023-04-24 21:21:54.323646+0800,52,0,25,7,0
2023-04-24 21:22:30.040646+0800,52,0,25,7,0
2023-04-24 21:23:05.757646+0800,53,0,25,7,0
2023-04-24 21:23:41.474646+0800,53,0,25,7,0
2023-04-24 21:24:17.191646+0800,53,0,25,7,0
2023-04-24 21:24:52.908646+0800,53,0,25,7,0
2023-04-24 21:25:28.625646+0800,53,0,25,7,0
2023-04-24 21:26:04.342646+0800,53,0,24,7,0
2023-04-24 21:26:40.059646+0800,53,0,24,7,0
2023-04-24 21:27:15.776646+0800,53,0,24,7,0
2023-04-24 21:27:51.493646+0800,53,0,24,7,0
2023-04-24 21:28:27.210646+0800,53,0,24,7,0
2023-04-24 21:29:02.927646+0800,51,0,24,7,0
2023-04-24 21:29:38.644646+0800,51,0,24,7,0
2023-04-24 21:30:14.361646+0800,51,0,24,7,0
2023-04-24 21:30:50.078646+0800,51,0,24,7,0
2023-04-24 21:31:25.795646+0800,51,0,24,7,0
2023-04-24 21:32:01.512646+0800,52,0,25,7,0
2023-04-24 21:32:37.229646+0800,52,0,25,7,0
2023-04-24 21:33:12.946646+0800,52,0,25,7,0
2023-04-24 21:33:48.663646+0800,52,0,25,7,0
2023-04-24 21:34:24.380646+0800,52,0,25,7,0
2023-04-24 21:35:00.097646+0800,52,0,25,7,0
2023-04-24 21:35:35.814646+0800,52,0,25,7,0
2023-04-24 21:36:11.531646+0800,52,0,25,7,0
2023-04-24 21:36:47.248646+0800,52,0,25,7,0
2023-04-24 21:37:22.965646+0800,52,0,25,7,0
2023-04-24 21:37:58.682646+0800,52,0,25,7,0
2023-04-24 21:38:34.399646+0800,54,0,25,7,0
2023-04-24 21:39:10.116646+0800,54,0,25,7,0
2023-04-24 21:39:45.833646+0800,54,0,25,7,0
2023-04-24 21:40:21.550646+0800,54,0,25,7,0
2023-04-24 21:40:57.267646+0800,54,0,25,7,0
2023-04-24 21:41:32.984646+0800,54,0,25,7,0
2023-04-24 21:42:08.701646+0800,54,0,25,7,0
2023-04-24 21:42:44.418646+0800,55,0,24,7,0
2023-04-24 21:43:20.135646+0800,53,0,25,7,0
2023-04-24 21:43:55.852646+0800,53,0,25,7,0
2023-04-24 21:44:31.569646+0800,53,0,25,7,0
2023-04-24 21:45:07.286646+0800,53,0,25,7,0
2023-04-24 21:45:43.003646+0800,53,0,25,7,0
2023-04-24 21:46:18.720646+0800,52,0,25,7,0
2023-04-24 21:46:54.437646+0800,52,0,25,7,0
2023-04-24 21:47:30.154646+0800,52,0,25,7,0
2023-04-24 21:48:05.871646+0800,52,0,25,7,0
2023-04-24 21:48:41.588646+0800,52,0,25,7,0
2023-04-24 21:49:17.305646+0800,53,0,25,7,0
2023-04-24 21:49:53.022646+0800,54,0,24,7,0
2023-04-24 21:50:28.739646+0800,54,0,24,7,0
2023-04-24 21:51:04.456646+0800,54,0,24,7,0
2023-04-24 21:51:40.173646+0800,54,0,24,7,0
2023-04-24 21:52:15.890646+0800,54,0,25,7,0
2023-04-24 21:52:51.607646+0800,54,0,25,7,0
2023-04-24 21:53:27.324646+0800,54,0,25,7,0
2023-04-24 21:54:03.041646+0800,54,0,25,7,0
2023-04-24 21:54:38.758646+0800,54,0,25,7,0
2023-04-24 21:55:14.475646+0800,54,0,25,7,0
2023-04-24 21:55:50.192646+0800,52,0,24,7,0
2023-04-24 21:56:25.909646+0800,52,0,24,7,0
2023-04-24 21:57:01.626646+0800,52,0,24,7,0
2023-04-24 21:57:37.343646+0800,52,0,24,7,0
2023-04-24 21:58:13.060646+0800,52,0,24,7,0
2023-04-24 21:58:48.777646+0800,52,0,24,7,0
2023-04-24 21:59:24.494646+0800,53,0,24,7,0
2023-04-24 22:00:00.211646+0800,53,0,24,7,0
2023-04-24 22:00:35.928646+0800,53,0,24,7,0
2023-04-24 22:01:11.645646+0800,54,0,24,7,0
2023-04-24 22:01:47.362646+0800,52,0,25,7,0
2023-04-24 22:02:23.079646+0800,52,0,25,7,0
2023-04-24 22:02:58.796646+0800,52,0,25,7,0
2023-04-24 22:03:34.513646+0800,52,0,25,7,0
2023-04-24 22:04:10.230646+0800,51,0,25,7,0
2023-04-24 22:04:45.947646+0800,52,0,25,7,0
2023-04-24 22:05:21.664646+0800,52,0,25,7,0
2023-04-24 22:05:57.381646+0800,52,0,25,7,0
2023-04-24 22:06:33.098646+0800,52,0,25,7,0
2023-04-24 22:07:08.815646+0800,54,0,24,7,0
2023-04-24 22:07:44.532646+0800,54,0,25,7,0
2023-04-24 22:08:20.249646+0800,54,0,25,7,0
2023-04-24 22:08:55.966646+0800,54,0,25,7,0
2023-04-24 22:09:31.683646+0800,54,0,25,7,0
2023-04-24 22:10:07.400646+0800,54,0,25,7,0
2023-04-24 22:10:43.117646+0800,54,0,25,7,0
2023-04-24 22:11:18.834646+0800,54,0,25,7,0
2023-04-24 22:11:54.551646+0800,54,0,25,7,0
2023-04-24 22:12:30.268646+0800,54,0,25,7,0
2023-04-24 22:13:05.985646+0800,51,0,24,7,0
2023-04-24 22:13:41.702646+0800,51,0,24,7,0
2023-04-24 22:14:17.419646+0800,51,0,24,7,0
2023-04-24 22:14:53.136646+0800,51,0,24,7,0
2023-04-24 22:15:28.853646+0800,51,0,24,7,0
2023-04-24 22:16:04.570646+0800,51,0,24,7,0
2023-04-24 22:16:40.287646+0800,52,0,24,7,0
2023-04-24 22:17:16.004646+0800,54,0,25,7,0
2023-04-24 22:17:51.721646+0800,53,0,25,7,0
2023-04-24 22:18:27.438646+0800,53,0,25,7,0
2023-04-24 22:19:03.155646+0800,53,0,25,7,0
2023-04-24 22:19:38.872646+0800,58,0,25,7,0
2023-04-24 22:20:14.589646+0800,58,0,25,7,0
2023-04-24 22:20:50.306646+0800,58,0,25,7,0
2023-04-24 22:21:26.023646+0800,58,0,25,7,0
2023-04-24 22:22:01.740646+0800,58,0,25,7,0
2023-04-24 22:22:37.457646+0800,57,0,25,7,0
2023-04-24 22:23:13.174646+0800,57,0,25,7,0
2023-04-24 22:23:48.891646+0800,57,0,25,7,0
2023-04-24 22:24:24.608646+0800,57,0,25,7,0
2023-04-24 22:25:00.325646+0800,57,0,25,7,0
2023-04-24 22:25:36.042646+0800,57,0,25,7,0
2023-04-24 22:26:11.759646+0800,57,0,25,7,0
2023-04-24 22:26:47.476646+0800,57,0,25,7,0
2023-04-24 22:27:23.193646+0800,57,0,25,7,0
2023-04-24 22:27:58.910646+0800,57,0,25,7,0
2023-04-24 22:28:34.627646+0800,57,0,25,7,0
2023-04-24 22:29:10.344646+0800,57,0,25,7,0
2023-04-24 22:29:46.061646+0800,57,0,25,7,0
2023-04-24 22:30:21.778646+0800,56,0,25,7,0
2023-04-24 22:30:57.495646+0800,56,0,25,7,0
2023-04-24 22:31:33.212646+0800,56,0,25,7,0
2023-04-24 22:32:08.929646+0800,56,0,25,7,0
2023-04-24 22:32:44.646646+0800,56,0,25,7,0
2023-04-24 22:33:20.363646+0800,56,0,25,7,0
2023-04-24 22:33:56.080646+0800,56,0,25,7,0
2023-04-24 22:34:31.797646+0800,56,0,25,7,0
2023-04-24 22:35:07.514646+0800,56,0,25,7,0
2023-04-24 22:35:43.231646+0800,56,0,25,7,0
2023-04-24 22:36:18.948646+0800,56,0,25,7,0
2023-04-24 22:36:54.665646+0800,56,0,25,7,0
2023-04-24 22:37:30.382646+0800,55,0,25,7,0
2023-04-24 22:38:06.099646+0800,55,0,25,7,0
2023-04-24 22:38:41.816646+0800,55,0,25,7,0
2023-04-24 22:39:17.533646+0800,55,0,25,7,0
2023-04-24 22:39:53.250646+0800,55,0,25,7,0
2023-04-24 22:40:28.967646+0800,55,0,25,7,0
2023-04-24 22:41:04.684646+0800,55,0,25,7,0
2023-04-24 22:41:40.401646+0800,55,0,25,7,0
2023-04-24 22:42:16.118646+0800,55,0,25,7,0
2023-04-24 22:42:51.835646+0800,54,0,25,7,0
2023-04-24 22:43:27.552646+0800,55,0,25,7,0
2023-04-24 22:44:03.269646+0800,55,0,25,7,0
2023-04-24 22:44:38.986646+0800,55,0,25,7,0
2023-04-24 22:45:14.703646+0800,55,0,25,7,0
2023-04-24 22:45:50.420646+0800,55,0,25,7,0
2023-04-24 22:46:26.137646+0800,55,0,25,7,0
2023-04-24 22:47:01.854646+0800,55,0,25,7,0
2023-04-24 22:47:37.571646+0800,55,0,25,7,0
2023-04-24 22:48:13.288646+0800,56,0,24,7,0
2023-04-24 22:48:49.005646+0800,56,0,24,7,0
2023-04-24 22:49:24.722646+0800,54,0,25,7,0
2023-04-24 22:50:00.439646+0800,54,0,25,7,0
2023-04-24 22:50:36.156646+0800,54,0,25,7,0
2023-04-24 22:51:11.873646+0800,54,0,25,7,0
2023-04-24 22:51:47.590646+0800,54,0,25,7,0
2023-04-24 22:52:23.307646+0800,54,0,25,7,0
2023-04-24 22:52:59.024646+0800,53,0,25,7,0
2023-04-24 22:53:34.741646+0800,53,0,25,7,0
2023-04-24 22:54:10.458646+0800,58,0,25,7,0
2023-04-24 22:54:46.175646+0800,58,0,25,7,0
2023-04-24 22:55:21.892646+0800,58,0,25,7,0
2023-04-24 22:55:57.609646+0800,58,0,25,7,0
2023-04-24 22:56:33.326646+0800,58,0,25,7,0
2023-04-24 22:57:09.043646+0800,57,0,25,7,0
2023-04-24 22:57:44.760646+0800,57,0,25,7,0
2023-04-24 22:58:20.477646+0800,57,0,25,7,0
2023-04-24 22:58:56.194646+0800,57,0,25,7,0
2023-04-24 22:59:31.911646+0800,57,0,25,7,0
2023-04-24 23:00:07.628646+0800,57,0,25,7,0
2023-04-24 23:00:43.345646+0800,57,0,25,7,0
2023-04-24 23:01:19.062646+0800,57,0,25,7,0
2023-04-24 23:01:54.779646+0800,57,0,25,7,0
2023-04-24 23:02:30.496646+0800,57,0,25,7,0
2023-04-24 23:03:06.213646+0800,57,0,25,7,0
2023-04-24 23:03:41.930646+0800,57,0,25,7,0
2023-04-24 23:04:17.647646+0800,56,0,25,7,0
2023-04-24 23:04:53.364646+0800,56,0,25,7,0
2023-04-24 23:05:29.081646+0800,56,0,25,7,0
2023-04-24 23:06:04.798646+0800,56,0,25,7,0
2023-04-24 23:06:40.515646+0800,56,0,25,7,0
2023-04-24 23:07:16.232646+0800,56,0,25,7,0
2023-04-24 23:07:51.949646+0800,56,0,25,7,0
2023-04-24 23:08:27.666646+0800,56,0,25,7,0
2023-04-24 23:09:03.383646+0800,56,0,25,7,0
2023-04-24 23:09:39.100646+0800,56,0,25,7,0
2023-04-24 23:10:14.817646+0800,56,0,25,7,0
2023-04-24 23:10:50.534646+0800,56,0,25,7,0
2023-04-24 23:11:26.251646+0800,56,0,25,7,0
2023-04-24 23:12:01.968646+0800,55,0,25,7,0
2023-04-24 23:12:37.685646+0800,55,0,25,7,0
2023-04-24 23:13:13.402646+0800,55,0,25,7,0
2023-04-24 23:13:49.119646+0800,55,0,25,7,0
2023-04-24 23:14:24.836646+0800,55,0,25,7,0
2023-04-24 23:15:00.553646+0800,55,0,25,7,0
2023-04-24 23:15:36.270646+0800,55,0,25,7,0
2023-04-24 23:16:11.987646+0800,55,0,25,7,0
2023-04-24 23:16:47.704646+0800,55,0,25,7,0
2023-04-24 23:17:23.421646+0800,54,0,25,7,0
2023-04-24 23:17:59.138646+0800,55,0,25,7,0
2023-04-24 23:18:34.855646+0800,55,0,25,7,0
2023-04-24 23:19:10.572646+0800,55,0,25,7,0
2023-04-24 23:19:46.289646+0800,55,0,25,7,0
2023-04-24 23:20:22.006646+0800,55,0,25,7,0
2023-04-24 23:20:57.723646+0800,55,0,25,7,0
2023-04-24 23:21:33.440646+0800,55,0,25,7,0
2023-04-24 23:22:09.157646+0800,56,0,24,7,0
2023-04-24 23:22:44.874646+0800,56,0,24,7,0
2023-04-24 23:23:20.591646+0800,56,0,24,7,0
2023-04-24 23:23:56.308646+0800,54,0,25,7,0
2023-04-24 23:24:32.025646+0800,54,0,25,7,0
2023-04-24 23:25:07.742646+0800,54,0,25,7,0
2023-04-24 23:25:43.459646+0800,54,0,25,7,0
2023-04-24 23:26:19.176646+0800,54,0,25,7,0
2023-04-24 23:26:54.893646+0800,53,0,25,7,0
2023-04-24 23:27:30.610646+0800,53,0,25,7,0
2023-04-24 23:28:06.327646+0800,53,0,25,7,0
2023-04-24 23:28:42.044646+0800,58,0,25,7,0
2023-04-24 23:29:17.761646+0800,58,0,25,7,0
2023-04-24 23:29:53.478646+0800,58,0,25,7,0
2023-04-24 23:30:29.195646+0800,58,0,25,7,0
2023-04-24 23:31:04.912646+0800,58,0,25,7,0
2023-04-24 23:31:40.629646+0800,57,0,25,7,0
2023-04-24 23:32:16.346646+0800,57,0,25,7,0
2023-04-24 23:32:52.063646+0800,57,0,25,7,0
2023-04-24 23:33:27.780646+0800,57,0,25,7,0
2023-04-24 23:34:03.497646+0800,57,0,25,7,0
2023-04-24 23:34:39.214646+0800,57,0,25,7,0
2023-04-24 23:35:14.931646+0800,57,0,25,7,0
2023-04-24 23:35:50.648646+0800,57,0,25,7,0
2023-04-24 23:36:26.365646+0800,57,0,25,7,0
2023-04-24 23:37:02.082646+0800,57,0,25,7,0
2023-04-24 23:37:37.799646+0800,57,0,25,7,0
2023-04-24 23:38:13.516646+0800,57,0,25,7,0
2023-04-24 23:38:49.233646+0800,57,0,25,7,0
2023-04-24 23:39:24.950646+0800,56,0,25,7,0
2023-04-24 23:40:00.667646+0800,56,0,25,7,0
2023-04-24 23:40:36.384646+0800,56,0,25,7,0
2023-04-24 23:41:12.101646+0800,56,0,25,7,0
2023-04-24 23:41:47.818646+0800,56,0,25,7,0
2023-04-24 23:42:23.535646+0800,56,0,25,7,0
2023-04-24 23:42:59.252646+0800,56,0,25,7,0
2023-04-24 23:43:34.969646+0800,56,0,25,7,0
2023-04-24 23:44:10.686646+0800,56,0,25,7,0
2023-04-24 23:44:46.403646+0800,56,0,25,7,0
2023-04-24 23:45:22.120646+0800,56,0,25,7,0
2023-04-24 23:45:57.837646+0800,56,0,25,7,0
2023-04-24 23:46:33.554646+0800,55,0,25,7,0
2023-04-24 23:47:09.271646+0800,55,0,25,7,0
2023-04-24 23:47:44.988646+0800,55,0,25,7,0
2023-04-24 23:48:20.705646+0800,55,0,25,7,0
2023-04-24 23:48:56.422646+0800,55,0,25,7,0
2023-04-24 23:49:32.139646+0800,55,0,25,7,0
2023-04-24 23:50:07.856646+0800,55,0,25,7,0
2023-04-24 23:50:43.573646+0800,55,0,25,7,0
2023-04-24 23:51:19.290646+0800,55,0,25,7,0
2023-04-24 23:51:55.007646+0800,54,0,25,7,0
2023-04-24 23:52:30.724646+0800,55,0,25,7,0
2023-04-24 23:53:06.441646+0800,55,0,25,7,0
2023-04-24 23:53:42.158646+0800,55,0,25,7,0
2023-04-24 23:54:17.875646+0800,55,0,25,7,0
2023-04-24 23:54:53.592646+0800,55,0,25,7,0
2023-04-24 23:55:29.309646+0800,55,0,25,7,0
2023-04-24 23:56:05.026646+0800,55,0,25,7,0
2023-04-24 23:56:40.743646+0800,55,0,25,7,0
2023-04-24 23:57:16.460646+0800,56,0,24,7,0
2023-04-24 23:57:52.177646+0800,56,0,24,7,0
2023-04-24 23:58:27.894646+0800,54,0,25,7,0
2023-04-24 23:59:03.611646+0800,54,0,25,7,0
2023-04-24 23:59:39.328646+0800,54,0,25,7,0
2023-04-25 00:00:15.045646+0800,54,0,25,7,0
2023-04-25 00:00:50.762646+0800,54,0,25,7,0
2023-04-25 00:01:26.479646+0800,54,0,25,7,0
2023-04-25 00:02:02.196646+0800,53,0,25,7,0
2023-04-25 00:02:37.913646+0800,53,0,25,7,0
2023-04-25 00:03:13.630646+0800,58,0,25,7,0
2023-04-25 00:03:49.347646+0800,58,0,25,7,0
2023-04-25 00:04:25.064646+0800,58,0,25,7,0
2023-04-25 00:05:00.781646+0800,58,0,25,7,0
2023-04-25 00:05:36.498646+0800,58,0,25,7,0
2023-04-25 00:06:12.215646+0800,57,0,25,7,0
2023-04-25 00:06:47.932646+0800,57,0,25,7,0
2023-04-25 00:07:23.649646+0800,57,0,25,7,0
2023-04-25 00:07:59.366646+0800,57,0,25,7,0
2023-04-25 00:08:35.083646+0800,57,0,25,7,0
2023-04-25 00:09:10.800646+0800,57,0,25,7,0
2023-04-25 00:09:46.517646+0800,57,0,25,7,0
2023-04-25 00:10:22.234646+0800,57,0,25,7,0
2023-04-25 00:10:57.951646+0800,57,0,25,7,0
2023-04-25 00:11:33.668646+0800,57,0,25,7,0
2023-04-25 00:12:09.385646+0800,57,0,25,7,0
2023-04-25 00:12:45.102646+0800,57,0,25,7,0
2023-04-25 00:13:20.819646+0800,56,0,25,7,0
2023-04-25 00:13:56.536646+0800,56,0,25,7,0
2023-04-25 00:14:32.253646+0800,56,0,25,7,0
2023-04-25 00:15:07.970646+0800,56,0,25,7,0
2023-04-25 00:15:43.687646+0800,56,0,25,7,0
2023-04-25 00:16:19.404646+0800,56,0,25,7,0
2023-04-25 00:16:55.121646+0800,56,0,25,7,0
2023-04-25 00:17:30.838646+0800,56,0,25,7,0
2023-04-25 00:18:06.555646+0800,56,0,25,7,0
2023-04-25 00:18:42.272646+0800,56,0,25,7,0
2023-04-25 00:19:17.989646+0800,56,0,25,7,0
2023-04-25 00:19:53.706646+0800,56,0,25,7,0
2023-04-25 00:20:29.423646+0800,56,0,25,7,0
2023-04-25 00:21:05.140646+0800,55,0,25,7,0
2023-04-25 00:21:40.857646+0800,55,0,25,7,0
2023-04-25 00:22:16.574646+0800,55,0,25,7,0
2023-04-25 00:22:52.291646+0800,55,0,25,7,0
2023-04-25 00:23:28.008646+0800,55,0,25,7,0
2023-04-25 00:24:03.725646+0800,55,0,25,7,0
2023-04-25 00:24:39.442646+0800,55,0,25,7,0
2023-04-25 00:25:15.159646+0800,55,0,25,7,0
2023-04-25 00:25:50.876646+0800,55,0,25,7,0
2023-04-25 00:26:26.593646+0800,54,0,25,7,0
2023-04-25 00:27:02.310646+0800,55,0,25,7,0
2023-04-25 00:27:38.027646+0800,55,0,25,7,0
2023-04-25 00:28:13.744646+0800,55,0,25,7,0
2023-04-25 00:28:49.461646+0800,55,0,25,7,0
2023-04-25 00:29:25.178646+0800,55,0,25,7,0
2023-04-25 00:30:00.895646+0800,55,0,25,7,0
2023-04-25 00:30:36.612646+0800,55,0,25,7,0
2023-04-25 00:31:12.329646+0800,55,0,25,7,0
2023-04-25 00:31:48.046646+0800,56,0,24,7,0
2023-04-25 00:32:23.763646+0800,56,0,24,7,0
2023-04-25 00:32:59.480646+0800,54,0,25,7,0
2023-04-25 00:33:35.197646+0800,54,0,25,7,0
2023-04-25 00:34:10.914646+0800,54,0,25,7,0
2023-04-25 00:34:46.631646+0800,54,0,25,7,0
2023-04-25 00:35:22.348646+0800,54,0,25,7,0
2023-04-25 00:35:58.065646+0800,53,0,25,7,0
2023-04-25 00:36:33.782646+0800,53,0,25,7,0
2023-04-25 00:37:09.499646+0800,53,0,25,7,0
2023-04-25 00:37:45.216646+0800,58,0,25,7,0
2023-04-25 00:38:20.933646+0800,58,0,25,7,0
2023-04-25 00:38:56.650646+0800,58,0,25,7,0
2023-04-25 00:39:32.367646+0800,58,0,25,7,0
2023-04-25 00:40:08.084646+0800,58,0,25,7,0
2023-04-25 00:40:43.801646+0800,57,0,25,7,0
2023-04-25 00:41:19.518646+0800,57,0,25,7,0
2023-04-25 00:41:55.235646+0800,57,0,25,7,0
2023-04-25 00:42:30.952646+0800,57,0,25,7,0
2023-04-25 00:43:06.669646+0800,57,0,25,7,0
2023-04-25 00:43:42.386646+0800,57,0,25,7,0
2023-04-25 00:44:18.103646+0800,57,0,25,7,0
2023-04-25 00:44:53.820646+0800,57,0,25,7,0
2023-04-25 00:45:29.537646+0800,57,0,25,7,0
2023-04-25 00:46:05.254646+0800,57,0,25,7,0
2023-04-25 00:46:40.971646+0800,57,0,25,7,0
2023-04-25 00:47:16.688646+0800,57,0,25,7,0
2023-04-25 00:47:52.405646+0800,57,0,25,7,0
2023-04-25 00:48:28.122646+0800,56,0,25,7,0
2023-04-25 00:49:03.839646+0800,56,0,25,7,0
2023-04-25 00:49:39.556646+0800,56,0,25,7,0
2023-04-25 00:50:15.273646+0800,56,0,25,7,0
2023-04-25 00:50:50.990646+0800,56,0,25,7,0
2023-04-25 00:51:26.707646+0800,56,0,25,7,0
2023-04-25 00:52:02.424646+0800,56,0,25,7,0
2023-04-25 00:52:38.141646+0800,56,0,25,7,0
2023-04-25 00:53:13.858646+0800,56,0,25,7,0
2023-04-25 00:53:49.575646+0800,56,0,25,7,0
2023-04-25 00:54:25.292646+0800,56,0,25,7,0
2023-04-25 00:55:01.009646+0800,56,0,25,7,0
2023-04-25 00:55:36.726646+0800,55,0,25,7,0
2023-04-25 00:56:12.443646+0800,55,0,25,7,0
2023-04-25 00:56:48.160646+0800,55,0,25,7,0
2023-04-25 00:57:23.877646+0800,55,0,25,7,0
2023-04-25 00:57:59.594646+0800,55,0,25,7,0
2023-04-25 00:58:35.311646+0800,55,0,25,7,0
2023-04-25 00:59:11.028646+0800,55,0,25,7,0
2023-04-25 00:59:46.745646+0800,55,0,25,7,0
2023-04-25 01:00:22.462646+0800,55,0,25,7,0
2023-04-25 01:00:58.179646+0800,54,0,25,7,0
2023-04-25 01:01:33.896646+0800,55,0,25,7,0
2023-04-25 01:02:09.613646+0800,55,0,25,7,0
